,id,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,has_cancelled,extra_cost_security,extra_cost_cleaning,mrt_dist,interchange,identity_manual,kba,phone,sesame_offline,google,selfie,government_id,facebook,zhima_selfie,manual_online,manual_offline,work_email,email,offline_government_id,reviews,jumio,weibo,sesame,verify_count,Bathtub,Gym,Dog(s),Airconditioning,EVcharger,Safetycard,Laptopfriendlyworkspace,Well-litpathtoentrance,Coffeemaker,Washer,Bedlinens,Highchair,TV,Other,Babymonitor,Essentials,Keypad,Hottub,Privatelivingroom,Changingtable,Kitchen,Wifi,Elevator,Outletcovers,Beachfront,Wideentryway,Iron,Petsliveonthisproperty,Cookingbasics,Smartlock,Singlelevelhome,Wheelchairaccessible,Babybath,Wideclearancetoshower,Beachessentials,toilet,Crib,Buzzer/wirelessintercom,Luggagedropoffallowed,Showergel,Extraspacearoundbed,Step-freeshower,Petsallowed,Groundflooraccess,Tablecornerguards,Electricprofilingbed,Privateentrance,Hotwater,Pocketwifi,Oven,Flatpathtoguestentrance,Smokedetector,Breadmaker,Handheldshowerhead,Otherpet(s),Dishesandsilverware,Microwave,Windowguards,Dishwasher,Lockonbedroomdoor,Stove,Indoorfireplace,Paidparkingoffpremises,Freeparkingonpremises,Fixedgrabbarsfortoilet,Kitchenette,Paidparkingonpremises,Lakeaccess,Disabledparkingspot,Stairgates,Hangers,Firstaidkit,Ethernetconnection,Breakfast,PacknPlay_travelcrib,Bathtubwithbathchair,Fireplaceguards,Firmmattress,Waterfront,Gameconsole,Poolwithpoolhoist,Family/kidfriendly,Showerchair,Widedoorwaytoguestbathroom,Accessible-heightbed,Hostgreetsyou,Suitableforevents,Childrensbooksandtoys,Hotwaterkettle,Shampoo,Pool,Wideentranceforguests,Fullkitchen,CableTV,Babysitterrecommendations,Buildingstaff,Cat(s),Smokingallowed,Trashcan,Gardenorbackyard,Dryer,Nostairsorstepstoenter,Freestreetparking,Fixedgrabbarsforshower,Lockbox,Airpurifier,Room-darkeningshades,Cleaningbeforecheckout,Heating,Carbonmonoxidedetector,Extrapillowsandblankets,Wideentrance,Hairdryer,Accessible-heighttoilet,Mobilehoist,Longtermstaysallowed,Privatebathroom,Selfcheck-in,BBQgrill,Fireextinguisher,Widehallways,Patioorbalcony,Doorman,Childrensdinnerware,Internet,Refrigerator,24-hourcheck-in,amenity_count
6490,37169326,1160.0,0,0.0,0.0,2.0,1.0,0.0,Bukit Merah,Central Region,1,Condominium,Entire home/apt,8,2.0,3.0,4.0,Real Bed,299.0,0.0,100.0,1,0.0,1,1125,0,0,0,0,1,1,strict_14_with_grace_period,0,0,3,3,0,0,0,0,1,619.118,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
6491,37188509,1267.0,2,100.0,0.0,9.0,1.0,0.0,Bukit Merah,Central Region,0,Apartment,Private room,5,1.0,1.0,2.0,Real Bed,100.0,0.0,18.0,2,22.0,2,1125,25,55,85,86,1,0,strict_14_with_grace_period,0,0,9,0,9,0,0,0,1,1577.775,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19
6492,37219959,2779.0,3,100.0,0.0,122.0,1.0,1.0,Bukit Merah,Central Region,0,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,60.0,0.0,15.0,1,10.0,18,1125,16,46,76,351,0,0,strict_14_with_grace_period,0,0,122,0,122,0,0,0,1,728.073,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,28
6493,37219965,2290.0,3,100.0,0.0,75.0,1.0,0.0,Bukit Merah,Central Region,0,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,60.0,0.0,15.0,1,10.0,18,1125,6,6,11,286,0,0,strict_14_with_grace_period,0,0,92,0,92,0,0,0,1,475.572,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,7,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28
6494,37219969,534.0,3,100.0,0.0,44.0,1.0,0.0,Bukit Merah,Central Region,0,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,60.0,0.0,15.0,1,10.0,18,1125,16,33,46,321,0,0,strict_14_with_grace_period,0,0,52,0,52,0,0,0,1,751.368,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,7,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,26
6495,37219971,1180.0,3,100.0,0.0,66.0,1.0,1.0,Bukit Merah,Central Region,0,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,60.0,0.0,15.0,1,10.0,18,1125,0,0,2,277,1,1,flexible,0,0,66,0,66,0,0,0,1,332.931,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,26
6496,37222469,152.0,3,90.0,0.0,0.0,1.0,0.0,Clementi,West Region,1,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,49.0,0.0,7.0,1,9.0,2,22,7,14,20,20,1,1,strict_14_with_grace_period,0,0,1,0,1,0,0,0,1,699.895,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,46
6497,37227737,159.0,3,100.0,0.0,24.0,1.0,0.0,Bukit Merah,Central Region,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,146.0,300.0,50.0,1,0.0,3,92,6,14,44,45,1,1,strict_14_with_grace_period,0,0,18,18,0,0,0,1,1,544.969,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
6498,37228417,159.0,3,100.0,0.0,24.0,1.0,0.0,Bukit Merah,Central Region,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,147.0,300.0,50.0,1,0.0,3,92,0,0,0,0,1,1,strict_14_with_grace_period,0,0,18,18,0,0,0,1,1,618.333,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
6499,37234668,906.0,2,90.0,0.0,239.0,1.0,0.0,Novena,Central Region,1,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,365.0,0.0,100.0,1,0.0,3,1125,29,59,89,364,0,0,strict_14_with_grace_period,0,0,98,90,8,0,0,0,1,158.498,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,8,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,30
6500,37236875,1160.0,0,0.0,0.0,2.0,1.0,0.0,Bukit Merah,Central Region,0,Condominium,Entire home/apt,8,2.0,3.0,4.0,Real Bed,399.0,0.0,99.0,1,0.0,1,1125,0,0,12,287,0,1,moderate,0,0,3,3,0,0,0,0,1,727.599,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
6501,37236900,2224.0,3,99.0,0.0,43.0,1.0,0.0,River Valley,Central Region,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,85.0,150.0,0.0,2,18.0,2,1125,11,40,70,345,1,1,strict_14_with_grace_period,0,0,45,25,15,0,0,1,0,787.922,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,29
6502,37237986,553.0,3,100.0,0.0,1.0,1.0,0.0,Geylang,Central Region,1,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,168.0,150.0,55.0,3,25.0,4,1125,0,0,0,0,1,1,strict_14_with_grace_period,0,0,3,3,0,0,0,1,1,422.867,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,27
6503,37242968,1026.0,0,40.0,0.0,22.0,1.0,0.0,Rochor,Central Region,0,Apartment,Entire home/apt,5,1.0,0.0,3.0,Real Bed,180.0,0.0,0.0,1,0.0,1,365,27,57,87,362,0,0,strict_14_with_grace_period,0,0,21,21,0,0,0,0,0,836.536,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
6504,37256636,159.0,3,100.0,0.0,24.0,1.0,0.0,Bukit Merah,Central Region,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,300.0,50.0,1,0.0,3,92,0,0,0,0,0,1,strict_14_with_grace_period,0,0,18,18,0,0,0,1,1,726.481,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
6505,37257081,1160.0,0,0.0,0.0,2.0,1.0,0.0,Bukit Merah,Central Region,1,Condominium,Entire home/apt,8,2.0,3.0,4.0,Real Bed,299.0,0.0,99.0,1,0.0,1,1125,0,0,26,301,1,1,flexible,0,0,3,3,0,0,0,0,1,807.404,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
6506,37257738,1715.0,3,100.0,0.0,115.0,1.0,0.0,Novena,Central Region,0,Serviced apartment,Hotel room,3,1.0,1.0,1.0,Real Bed,150.0,200.0,35.0,2,20.0,5,1124,12,42,72,347,0,1,strict_14_with_grace_period,0,0,104,68,0,0,0,1,1,662.547,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,8,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,30
6507,37258013,158.0,3,93.048032936871,0.0,0.0,1.0,0.0,Jurong East,West Region,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,41.0,0.0,0.0,1,0.0,180,1125,0,0,0,153,0,1,strict_14_with_grace_period,0,0,1,0,1,0,0,0,0,703.264,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
6508,37260651,159.0,3,100.0,0.0,24.0,1.0,0.0,Bukit Merah,Central Region,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,300.0,50.0,1,0.0,3,1125,11,30,56,57,1,1,strict_14_with_grace_period,0,0,18,18,0,0,0,1,1,142.317,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
6509,37261000,356.0,3,100.0,0.0,22.0,1.0,0.0,Kallang,Central Region,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,168.0,250.0,35.0,1,0.0,3,1125,0,12,42,317,0,1,strict_14_with_grace_period,0,0,42,42,0,0,0,1,1,541.745,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18
6510,37261330,159.0,3,100.0,0.0,24.0,1.0,0.0,Bukit Merah,Central Region,0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,300.0,50.0,1,0.0,3,1125,6,27,57,58,1,1,strict_14_with_grace_period,0,0,18,18,0,0,0,1,1,699.273,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
6512,37267089,356.0,3,100.0,0.0,22.0,1.0,0.0,Novena,Central Region,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,168.0,0.0,30.0,1,0.0,3,1125,0,25,55,330,0,1,strict_14_with_grace_period,0,0,42,42,0,0,0,0,1,875.923,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18
6513,37269167,1748.0,3,97.0,0.0,140.0,1.0,0.0,Geylang,Central Region,0,Condominium,Entire home/apt,5,1.0,2.0,2.0,Real Bed,179.0,300.0,30.0,4,10.0,3,1125,10,31,61,336,1,1,strict_14_with_grace_period,0,0,136,133,0,0,0,1,1,293.737,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,8,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,32
6514,37269559,1748.0,3,97.0,0.0,140.0,1.0,0.0,Geylang,Central Region,0,Condominium,Entire home/apt,6,2.0,2.0,4.0,Real Bed,170.0,300.0,30.0,4,10.0,5,1125,16,32,62,337,0,0,strict_14_with_grace_period,0,0,136,133,0,0,0,1,1,245.036,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,8,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,35
6515,37273949,2311.0,3,100.0,0.0,40.0,1.0,0.0,Rochor,Central Region,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,108.0,200.0,50.0,1,0.0,2,1125,25,52,78,349,1,1,flexible,0,0,37,37,0,0,0,1,1,396.69,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
6516,37274297,2527.0,3,100.0,1.0,6.0,1.0,0.0,Woodlands,North Region,0,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,22.0,0.0,20.0,1,20.0,1,1125,13,43,73,78,1,0,strict_14_with_grace_period,0,0,9,0,3,6,0,0,1,218.094,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,6,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,30
6517,37299191,337.0,3,100.0,0.0,52.0,1.0,0.0,Tanglin,Central Region,1,Serviced apartment,Entire home/apt,6,2.0,1.0,1.0,Real Bed,450.0,0.0,50.0,5,100.0,3,1125,29,59,89,364,0,0,strict_14_with_grace_period,0,0,56,55,0,0,0,0,1,259.397,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
6518,37302403,356.0,3,100.0,0.0,22.0,1.0,0.0,Kallang,Central Region,0,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,138.0,250.0,35.0,2,20.0,5,1125,0,0,21,296,0,1,strict_14_with_grace_period,0,0,42,42,0,0,0,1,1,487.319,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18
